Comunidad;Provincia;Municipio;Población
Catalunya;Girona;Begur;4209
Catalunya;Girona;Vajol (La);98
Catalunya;Girona;Banyoles;18780
Catalunya;Girona;Bàscara;963
Catalunya;Girona;Bellcaire d'Empordà;673
Catalunya;Girona;Besalú;2360
Catalunya;Girona;Bescanó;4555
Catalunya;Girona;Beuda;161
Catalunya;Girona;Bisbal d'Empordà (La);10397
Catalunya;Girona;Blanes;40010
Catalunya;Girona;Bolvir;395
Catalunya;Girona;Bordils;1715
Catalunya;Girona;Borrassà;684
Catalunya;Girona;Breda;3771
Catalunya;Girona;Brunyola;367
Catalunya;Girona;Boadella i les Escaules;255
Catalunya;Girona;Cabanes;915
Catalunya;Girona;Cabanelles;237
Catalunya;Girona;Cadaqués;2892
Catalunya;Girona;Caldes de Malavella;6920
Catalunya;Girona;Calonge;10789
Catalunya;Girona;Camós;681
Catalunya;Girona;Campdevànol;3499
Catalunya;Girona;Campelles;127
Catalunya;Girona;Campllong;467
Catalunya;Girona;Camprodon;2479
Catalunya;Girona;Canet d'Adri;618
Catalunya;Girona;Cantallops;319
Catalunya;Girona;Capmany;620
Catalunya;Girona;Queralbs;190
Catalunya;Girona;Cassà de la Selva;9637
Catalunya;Girona;Castellfollit de la Roca;1048
Catalunya;Girona;Castelló d'Empúries;12220
Catalunya;Girona;Castell-Platja d'Aro;10445
Catalunya;Girona;Celrà;4638
Catalunya;Girona;Cervià de Ter;895
Catalunya;Girona;Cistella;251
Catalunya;Girona;Siurana;190
Catalunya;Girona;Colera;576
Catalunya;Girona;Colomers;201
Catalunya;Girona;Cornellà del Terri;2210
Catalunya;Girona;Corçà;1296
Catalunya;Girona;Crespià;253
Catalunya;Girona;Darnius;529
Catalunya;Girona;Das;224
Catalunya;Girona;Escala (L');10387
Catalunya;Girona;Espinelves;192
Catalunya;Girona;Espolla;408
Catalunya;Girona;Esponellà;461
Catalunya;Girona;Figueres;44255
Catalunya;Girona;Flaçà;1070
Catalunya;Girona;Foixà;327
Catalunya;Girona;Fontanals de Cerdanya;457
Catalunya;Girona;Fontanilles;160
Catalunya;Girona;Fontcoberta;1280
Catalunya;Girona;Fornells de la Selva;2343
Catalunya;Girona;Fortià;642
Catalunya;Girona;Garrigàs;382
Catalunya;Girona;Garrigoles;157
Catalunya;Girona;Garriguella;858
Catalunya;Girona;Ger;461
Catalunya;Girona;Girona;96236
Catalunya;Girona;Gombrèn;224
Catalunya;Girona;Gualta;365
Catalunya;Girona;Guils de Cerdanya;519
Catalunya;Girona;Hostalric;3998
Catalunya;Girona;Isòvol;309
Catalunya;Girona;Jafre;432
Catalunya;Girona;Jonquera (La);3106
Catalunya;Girona;Juià;325
Catalunya;Girona;Lladó;697
Catalunya;Girona;Llagostera;7915
Catalunya;Girona;Llambilles;690
Catalunya;Girona;Llanars;571
Catalunya;Girona;Llançà;5214
Catalunya;Girona;Llers;1172
Catalunya;Girona;Llívia;1608
Catalunya;Girona;Lloret de Mar;39794
Catalunya;Girona;Llosses (Les);221
Catalunya;Girona;Madremanya;250
Catalunya;Girona;Maià de Montcal;433
Catalunya;Girona;Meranges;89
Catalunya;Girona;Masarac;276
Catalunya;Girona;Massanes;726
Catalunya;Girona;Maçanet de Cabrenys;728
Catalunya;Girona;Maçanet de la Selva;7020
Catalunya;Girona;Mieres;330
Catalunya;Girona;Mollet de Peralada;170
Catalunya;Girona;Molló;354
Catalunya;Girona;Montagut i Oix;989
Catalunya;Girona;Mont-ras;1821
Catalunya;Girona;Navata;1158
Catalunya;Girona;Ogassa;256
Catalunya;Girona;Olot;33589
Catalunya;Girona;Ordis;385
Catalunya;Girona;Osor;426
Catalunya;Girona;Palafrugell;22622
Catalunya;Girona;Palamós;18057
Catalunya;Girona;Palau de Santa Eulàlia;105
Catalunya;Girona;Palau-saverdera;1475
Catalunya;Girona;Palau-sator;290
Catalunya;Girona;Palol de Revardit;482
Catalunya;Girona;Pals;2745
Catalunya;Girona;Pardines;164
Catalunya;Girona;Parlavà;402
Catalunya;Girona;Pau;563
Catalunya;Girona;Pedret i Marzà;173
Catalunya;Girona;Pera (La);446
Catalunya;Girona;Peralada;1826
Catalunya;Girona;Planes d'Hostoles (Les);1727
Catalunya;Girona;Planoles;288
Catalunya;Girona;Pont de Molins;498
Catalunya;Girona;Pontós;242
Catalunya;Girona;Porqueres;4400
Catalunya;Girona;Portbou;1302
Catalunya;Girona;Preses (Les);1724
Catalunya;Girona;Port de la Selva (El);993
Catalunya;Girona;Puigcerdà;8746
Catalunya;Girona;Quart;2983
Catalunya;Girona;Rabós;192
Catalunya;Girona;Regencós;315
Catalunya;Girona;Ribes de Freser;1930
Catalunya;Girona;Riells i Viabrea;3868
Catalunya;Girona;Ripoll;10991
Catalunya;Girona;Riudarenes;2123
Catalunya;Girona;Riudaura;441
Catalunya;Girona;Riudellots de la Selva;1975
Catalunya;Girona;Riumors;224
Catalunya;Girona;Roses;20418
Catalunya;Girona;Rupià;243
Catalunya;Girona;Sales de Llierca;136
Catalunya;Girona;Salt;30304
Catalunya;Girona;Sant Andreu Salou;155
Catalunya;Girona;Sant Climent Sescebes;521
Catalunya;Girona;Sant Feliu de Buixalleu;793
Catalunya;Girona;Sant Feliu de Guíxols;21975
Catalunya;Girona;Sant Feliu de Pallerols;1363
Catalunya;Girona;Sant Ferriol;236
Catalunya;Girona;Sant Gregori;3243
Catalunya;Girona;Sant Hilari Sacalm;5729
Catalunya;Girona;Sant Jaume de Llierca;780
Catalunya;Girona;Sant Jordi Desvalls;653
Catalunya;Girona;Sant Joan de les Abadesses;3529
Catalunya;Girona;Sant Joan de Mollet;513
Catalunya;Girona;Sant Julià de Ramis;3281
Catalunya;Girona;Vallfogona de Ripollès;234
Catalunya;Girona;Sant Llorenç de la Muga;222
Catalunya;Girona;Sant Martí de Llémena;566
Catalunya;Girona;Sant Martí Vell;265
Catalunya;Girona;Sant Miquel de Campmajor;243
Catalunya;Girona;Sant Miquel de Fluvià;765
Catalunya;Girona;Sant Mori;166
Catalunya;Girona;Sant Pau de Segúries;710
Catalunya;Girona;Sant Pere Pescador;2033
Catalunya;Girona;Santa Coloma de Farners;11948
Catalunya;Girona;Santa Cristina d'Aro;5067
Catalunya;Girona;Santa Llogaia d'Àlguema;325
Catalunya;Girona;Sant Aniol de Finestres;342
Catalunya;Girona;Santa Pau;1600
Catalunya;Girona;Sant Joan les Fonts;2831
Catalunya;Girona;Sarrià de Ter;4596
Catalunya;Girona;Saus, Camallera i Llampaies;765
Catalunya;Girona;Selva de Mar (La);220
Catalunya;Girona;Cellera de Ter (La);2141
Catalunya;Girona;Serinyà;1104
Catalunya;Girona;Serra de Daró;209
Catalunya;Girona;Setcases;181
Catalunya;Girona;Sils;5356
Catalunya;Girona;Susqueda;118
Catalunya;Girona;Tallada d'Empordà (La);435
Catalunya;Girona;Terrades;317
Catalunya;Girona;Torrent;190
Catalunya;Girona;Torroella de Fluvià;686
Catalunya;Girona;Torroella de Montgrí;11522
Catalunya;Girona;Tortellà;771
Catalunya;Girona;Toses;155
Catalunya;Girona;Tossa de Mar;5976
Catalunya;Girona;Ultramort;213
Catalunya;Girona;Ullà;1019
Catalunya;Girona;Ullastret;250
Catalunya;Girona;Urús;208
Catalunya;Girona;Vall d'en Bas (La);2833
Catalunya;Girona;Vall de Bianya (La);1320
Catalunya;Girona;Vall-llobrega;866
Catalunya;Girona;Ventalló;792
Catalunya;Girona;Verges;1166
Catalunya;Girona;Vidrà;168
Catalunya;Girona;Vidreres;7629
Catalunya;Girona;Vilabertran;907
Catalunya;Girona;Vilablareix;2297
Catalunya;Girona;Viladasens;216
Catalunya;Girona;Viladamat;458
Catalunya;Girona;Vilademuls;766
Catalunya;Girona;Viladrau;1098
Catalunya;Girona;Vilafant;5429
Catalunya;Girona;Vilaür;146
Catalunya;Girona;Vilajuïga;1155
Catalunya;Girona;Vilallonga de Ter;477
Catalunya;Girona;Vilamacolum;328
Catalunya;Girona;Vilamalla;1100
Catalunya;Girona;Vilamaniscle;181
Catalunya;Girona;Vilanant;363
Catalunya;Girona;Vila-sacra;627
Catalunya;Girona;Vilopriu;208
Catalunya;Girona;Vilobí d'Onyar;3032
Catalunya;Girona;Biure;242
Catalunya;Girona;Cruïlles, Monells i Sant Sadurní de l'Heura;1250
Catalunya;Girona;Forallac;1749
Catalunya;Girona;Sant Julià del Llor i Bonmatí;1291
Catalunya;Lleida;Abella de la Conca;181
Catalunya;Lleida;Àger;584
Catalunya;Lleida;Agramunt;5618
Catalunya;Lleida;Alamús (Els);739
Catalunya;Lleida;Alàs i Cerc;386
Catalunya;Lleida;Albagés (L');462
Catalunya;Lleida;Albatàrrec;1979
Catalunya;Lleida;Albesa;1679
Catalunya;Lleida;Albi (L');847
Catalunya;Lleida;Alcanó;235
Catalunya;Lleida;Alcarràs;8029
Catalunya;Lleida;Alcoletge;2816
Catalunya;Lleida;Alfarràs;3158
Catalunya;Lleida;Alfés;337
Catalunya;Lleida;Algerri;462
Catalunya;Lleida;Alguaire;3140
Catalunya;Lleida;Alins;313
Catalunya;Lleida;Almacelles;6577
Catalunya;Lleida;Almatret;399
Catalunya;Lleida;Almenar;3631
Catalunya;Lleida;Alòs de Balaguer;144
Catalunya;Lleida;Alpicat;6116
Catalunya;Lleida;Alt Àneu;446
Catalunya;Lleida;Naut Aran;1729
Catalunya;Lleida;Anglesola;1355
Catalunya;Lleida;Arbeca;2469
Catalunya;Lleida;Pont de Bar (El);194
Catalunya;Lleida;Arres;63
Catalunya;Lleida;Arsèguel;103
Catalunya;Lleida;Artesa de Lleida;1525
Catalunya;Lleida;Artesa de Segre;3839
Catalunya;Lleida;Sentiu de Sió (La);502
Catalunya;Lleida;Aspa;242
Catalunya;Lleida;Avellanes i Santa Linya (Les);463
Catalunya;Lleida;Aitona;2393
Catalunya;Lleida;Baix Pallars;406
Catalunya;Lleida;Balaguer;16766
Catalunya;Lleida;Barbens;887
Catalunya;Lleida;Baronia de Rialb (La);261
Catalunya;Lleida;Vall de Boí (La);1076
Catalunya;Lleida;Bassella;259
Catalunya;Lleida;Bausen;61
Catalunya;Lleida;Belianes;584
Catalunya;Lleida;Bellcaire d'Urgell;1341
Catalunya;Lleida;Bell-lloc d'Urgell;2448
Catalunya;Lleida;Bellmunt d'Urgell;211
Catalunya;Lleida;Bellpuig;4942
Catalunya;Lleida;Bellver de Cerdanya;2260
Catalunya;Lleida;Bellvís;2506
Catalunya;Lleida;Benavent de Segrià;1522
Catalunya;Lleida;Biosca;216
Catalunya;Lleida;Bovera;341
Catalunya;Lleida;Bòrdes (Es);245
Catalunya;Lleida;Borges Blanques (Les);6049
Catalunya;Lleida;Bossòst;1184
Catalunya;Lleida;Cabanabona;110
Catalunya;Lleida;Cabó;95
Catalunya;Lleida;Camarasa;979
Catalunya;Lleida;Canejan;103
Catalunya;Lleida;Castellar de la Ribera;156
Catalunya;Lleida;Castelldans;1009
Catalunya;Lleida;Castellnou de Seana;735
Catalunya;Lleida;Castelló de Farfanya;564
Catalunya;Lleida;Castellserà;1114
Catalunya;Lleida;Cava;57
Catalunya;Lleida;Cervera;9361
Catalunya;Lleida;Cervià de les Garrigues;816
Catalunya;Lleida;Ciutadilla;220
Catalunya;Lleida;Clariana de Cardener;150
Catalunya;Lleida;Cogul (El);193
Catalunya;Lleida;Coll de Nargó;619
Catalunya;Lleida;Corbins;1380
Catalunya;Lleida;Cubells;407
Catalunya;Lleida;Espluga Calba (L');427
Catalunya;Lleida;Espot;360
Catalunya;Lleida;Estaràs;177
Catalunya;Lleida;Esterri d'Àneu;946
Catalunya;Lleida;Esterri de Cardós;75
Catalunya;Lleida;Estamariu;118
Catalunya;Lleida;Farrera;133
Catalunya;Lleida;Floresta (La);179
Catalunya;Lleida;Fondarella;830
Catalunya;Lleida;Foradada;188
Catalunya;Lleida;Fuliola (La);1270
Catalunya;Lleida;Fulleda;102
Catalunya;Lleida;Gavet de la Conca;309
Catalunya;Lleida;Golmés;1685
Catalunya;Lleida;Gósol;225
Catalunya;Lleida;Granadella (La);772
Catalunya;Lleida;Granja d'Escarp (La);986
Catalunya;Lleida;Granyanella;156
Catalunya;Lleida;Granyena de Segarra;139
Catalunya;Lleida;Granyena de les Garrigues;177
Catalunya;Lleida;Guimerà;330
Catalunya;Lleida;Guissona;6267
Catalunya;Lleida;Guixers;135
Catalunya;Lleida;Ivars de Noguera;360
Catalunya;Lleida;Ivars d'Urgell;1716
Catalunya;Lleida;Ivorra;122
Catalunya;Lleida;Isona i Conca Dellà;1150
Catalunya;Lleida;Juncosa;479
Catalunya;Lleida;Juneda;3487
Catalunya;Lleida;Lleida;137387
Catalunya;Lleida;Les;983
Catalunya;Lleida;Linyola;2774
Catalunya;Lleida;Lladorre;232
Catalunya;Lleida;Lladurs;193
Catalunya;Lleida;Llardecans;521
Catalunya;Lleida;Llavorsí;380
Catalunya;Lleida;Lles de Cerdanya;268
Catalunya;Lleida;Llimiana;173
Catalunya;Lleida;Llobera;209
Catalunya;Lleida;Maldà;258
Catalunya;Lleida;Massalcoreig;590
Catalunya;Lleida;Massoteres;212
Catalunya;Lleida;Maials;1006
Catalunya;Lleida;Menàrguens;867
Catalunya;Lleida;Miralcamp;1424
Catalunya;Lleida;Molsosa (La);117
Catalunya;Lleida;Mollerussa;14733
Catalunya;Lleida;Montgai;718
Catalunya;Lleida;Montellà i Martinet;671
Catalunya;Lleida;Montferrer i Castellbò;1086
Catalunya;Lleida;Montoliu de Segarra;197
Catalunya;Lleida;Montoliu de Lleida;495
Catalunya;Lleida;Montornès de Segarra;104
Catalunya;Lleida;Nalec;98
Catalunya;Lleida;Navès;276
Catalunya;Lleida;Odèn;264
Catalunya;Lleida;Oliana;1945
Catalunya;Lleida;Oliola;232
Catalunya;Lleida;Olius;841
Catalunya;Lleida;Oluges (Les);176
Catalunya;Lleida;Omellons (Els);254
Catalunya;Lleida;Omells de na Gaia (Els);144
Catalunya;Lleida;Organyà;942
Catalunya;Lleida;Os de Balaguer;987
Catalunya;Lleida;Ossó de Sió;226
Catalunya;Lleida;Palau d'Anglesola (El);2120
Catalunya;Lleida;Conca de Dalt;407
Catalunya;Lleida;Coma i la Pedra (La);271
Catalunya;Lleida;Penelles;502
Catalunya;Lleida;Peramola;387
Catalunya;Lleida;Pinell de Solsonès;215
Catalunya;Lleida;Pinós;315
Catalunya;Lleida;Poal (El);622
Catalunya;Lleida;Pobla de Cérvoles (La);240
Catalunya;Lleida;Bellaguarda;334
Catalunya;Lleida;Pobla de Segur (La);3266
Catalunya;Lleida;Ponts;2744
Catalunya;Lleida;Pont de Suert (El);2506
Catalunya;Lleida;Portella (La);773
Catalunya;Lleida;Prats i Sansor;245
Catalunya;Lleida;Preixana;437
Catalunya;Lleida;Preixens;478
Catalunya;Lleida;Prullans;245
Catalunya;Lleida;Puiggròs;311
Catalunya;Lleida;Puigverd d'Agramunt;275
Catalunya;Lleida;Puigverd de Lleida;1390
Catalunya;Lleida;Rialp;654
Catalunya;Lleida;Ribera d'Urgellet;982
Catalunya;Lleida;Riner;292
Catalunya;Lleida;Rosselló;2950
Catalunya;Lleida;Salàs de Pallars;334
Catalunya;Lleida;Sanaüja;458
Catalunya;Lleida;Sant Guim de Freixenet;1114
Catalunya;Lleida;Sant Llorenç de Morunys;1077
Catalunya;Lleida;Sant Ramon;569
Catalunya;Lleida;Sant Esteve de la Sarga;144
Catalunya;Lleida;Sant Guim de la Plana;192
Catalunya;Lleida;Sarroca de Lleida;433
Catalunya;Lleida;Sarroca de Bellera;136
Catalunya;Lleida;Senterada;142
Catalunya;Lleida;Seu d'Urgell (La);13060
Catalunya;Lleida;Seròs;1867
Catalunya;Lleida;Sidamon;758
Catalunya;Lleida;Soleràs (El);376
Catalunya;Lleida;Solsona;9219
Catalunya;Lleida;Soriguera;377
Catalunya;Lleida;Sort;2387
Catalunya;Lleida;Soses;1763
Catalunya;Lleida;Sudanell;878
Catalunya;Lleida;Sunyer;307
Catalunya;Lleida;Talarn;395
Catalunya;Lleida;Talavera;302
Catalunya;Lleida;Tàrrega;17189
Catalunya;Lleida;Tarrés;109
Catalunya;Lleida;Tarroja de Segarra;169
Catalunya;Lleida;Térmens;1528
Catalunya;Lleida;Tírvia;159
Catalunya;Lleida;Tiurana;81
Catalunya;Lleida;Torà;1367
Catalunya;Lleida;Torms (Els);171
Catalunya;Lleida;Tornabous;863
Catalunya;Lleida;Torrebesses;299
Catalunya;Lleida;Torre de Cabdella (La);791
Catalunya;Lleida;Torrefarrera;4151
Catalunya;Lleida;Torregrossa;2251
Catalunya;Lleida;Torrelameu;690
Catalunya;Lleida;Torres de Segre;2080
Catalunya;Lleida;Torre-serona;350
Catalunya;Lleida;Tremp;6368
Catalunya;Lleida;Vallbona de les Monges;251
Catalunya;Lleida;Valls de Valira (Les);826
Catalunya;Lleida;Vallfogona de Balaguer;1788
Catalunya;Lleida;Verdú;1005
Catalunya;Lleida;Vielha e Mijaran;5636
Catalunya;Lleida;Vilagrassa;458
Catalunya;Lleida;Vilaller;696
Catalunya;Lleida;Vilamòs;202
Catalunya;Lleida;Vilanova de Bellpuig;1194
Catalunya;Lleida;Vilanova de l'Aguda;235
Catalunya;Lleida;Vilanova de Meià;420
Catalunya;Lleida;Vilanova de Segrià;862
Catalunya;Lleida;Vila-sana;688
Catalunya;Lleida;Vilosell (El);200
Catalunya;Lleida;Vilanova de la Barca;1235
Catalunya;Lleida;Vinaixa;609
Catalunya;Lleida;Vall de Cardós;422
Catalunya;Lleida;Sant Martí de Riucorb;685
Catalunya;Lleida;Guingueta d'Àneu (La);356
Catalunya;Lleida;Castell de Mur;182
Catalunya;Lleida;Ribera d'Ondara;454
Catalunya;Lleida;Valls d'Aguilar (Les);304
Catalunya;Lleida;Torrefeta i Florejacs;617
Catalunya;Lleida;Fígols i Alinyà;282
Catalunya;Lleida;Vansa i Fórnols (La);219
Catalunya;Lleida;Josa i Tuixén;141
Catalunya;Lleida;Plans de Sió (Els);571
Catalunya;Lleida;Gimenells i el Pla de la Font;1183
Catalunya;Lleida;Riu de Cerdanya;111
Catalunya;Tarragona;Aiguamúrcia;914
Catalunya;Tarragona;Albinyana;2314
Catalunya;Tarragona;Albiol (L');418
Catalunya;Tarragona;Alcanar;10545
Catalunya;Tarragona;Alcover;5143
Catalunya;Tarragona;Aldover;977
Catalunya;Tarragona;Aleixar (L');911
Catalunya;Tarragona;Alfara de Carles;398
Catalunya;Tarragona;Alforja;1897
Catalunya;Tarragona;Alió;386
Catalunya;Tarragona;Almoster;1384
Catalunya;Tarragona;Altafulla;4711
Catalunya;Tarragona;Ametlla de Mar (L');7594
Catalunya;Tarragona;Amposta;21365
Catalunya;Tarragona;Arbolí;113
Catalunya;Tarragona;Arboç (L');5469
Catalunya;Tarragona;Argentera (L');135
Catalunya;Tarragona;Arnes;505
Catalunya;Tarragona;Ascó;1634
Catalunya;Tarragona;Banyeres del Penedès;2952
Catalunya;Tarragona;Barberà de la Conca;537
Catalunya;Tarragona;Batea;2174
Catalunya;Tarragona;Bellmunt del Priorat;350
Catalunya;Tarragona;Bellvei;2110
Catalunya;Tarragona;Benifallet;788
Catalunya;Tarragona;Benissanet;1263
Catalunya;Tarragona;Bisbal de Falset (La);237
Catalunya;Tarragona;Bisbal del Penedès (La);3343
Catalunya;Tarragona;Blancafort;433
Catalunya;Tarragona;Bonastre;640
Catalunya;Tarragona;Borges del Camp (Les);2141
Catalunya;Tarragona;Bot;683
Catalunya;Tarragona;Botarell;1085
Catalunya;Tarragona;Bràfim;680
Catalunya;Tarragona;Cabacés;347
Catalunya;Tarragona;Cabra del Camp;1146
Catalunya;Tarragona;Calafell;24423
Catalunya;Tarragona;Cambrils;32422
Catalunya;Tarragona;Capafonts;126
Catalunya;Tarragona;Capçanes;431
Catalunya;Tarragona;Caseres;294
Catalunya;Tarragona;Castellvell del Camp;2757
Catalunya;Tarragona;Catllar (El);4124
Catalunya;Tarragona;Sénia (La);6087
Catalunya;Tarragona;Colldejou;181
Catalunya;Tarragona;Conesa;120
Catalunya;Tarragona;Constantí;6356
Catalunya;Tarragona;Corbera d'Ebre;1171
Catalunya;Tarragona;Cornudella de Montsant;1028
Catalunya;Tarragona;Creixell;3319
Catalunya;Tarragona;Cunit;12464
Catalunya;Tarragona;Xerta;1304
Catalunya;Tarragona;Duesaigües;240
Catalunya;Tarragona;Espluga de Francolí (L');3949
Catalunya;Tarragona;Falset;2935
Catalunya;Tarragona;Fatarella (La);1130
Catalunya;Tarragona;Febró (La);42
Catalunya;Tarragona;Figuera (La);135
Catalunya;Tarragona;Figuerola del Camp;346
Catalunya;Tarragona;Flix;4061
Catalunya;Tarragona;Forès;43
Catalunya;Tarragona;Freginals;414
Catalunya;Tarragona;Galera (La);897
Catalunya;Tarragona;Gandesa;3222
Catalunya;Tarragona;Garcia;594
Catalunya;Tarragona;Garidells (Els);201
Catalunya;Tarragona;Ginestar;1022
Catalunya;Tarragona;Godall;815
Catalunya;Tarragona;Gratallops;263
Catalunya;Tarragona;Guiamets (Els);329
Catalunya;Tarragona;Horta de Sant Joan;1307
Catalunya;Tarragona;Lloar (El);124
Catalunya;Tarragona;Llorac;107
Catalunya;Tarragona;Llorenç del Penedès;2251
Catalunya;Tarragona;Margalef;115
Catalunya;Tarragona;Marçà;653
Catalunya;Tarragona;Mas de Barberans;645
Catalunya;Tarragona;Masdenverge;1144
Catalunya;Tarragona;Masllorenç;526
Catalunya;Tarragona;Masó (La);300
Catalunya;Tarragona;Maspujols;710
Catalunya;Tarragona;Masroig (El);558
Catalunya;Tarragona;Milà (El);180
Catalunya;Tarragona;Miravet;798
Catalunya;Tarragona;Molar (El);297
Catalunya;Tarragona;Montblanc;7382
Catalunya;Tarragona;Montbrió del Camp;2298
Catalunya;Tarragona;Montferri;391
Catalunya;Tarragona;Montmell (El);1449
Catalunya;Tarragona;Mont-ral;172
Catalunya;Tarragona;Mont-roig del Camp;12193
Catalunya;Tarragona;Móra d'Ebre;5795
